,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
5495,2053,2,COKE,4/2/15,10.81,56,2015,No Holiday,0,0,60.8,1
5503,2053,2,COKE,4/20/12,12.6,48,2012,No Holiday,0,0,66.2,1
5527,2053,2,COKE,4/20/15,12.26,46,2015,No Holiday,0,0,60.8,1
5551,2053,2,COKE,4/21/14,11.48,48,2014,No Holiday,0,0,53.6,1
5559,2053,2,COKE,4/21/15,12.26,46,2015,No Holiday,0,0,62.6,1
5575,2053,2,COKE,4/22/13,13.41,46,2013,No Holiday,0,0,32.0,1
5583,2053,2,COKE,4/22/14,11.48,50,2014,No Holiday,0,0,57.2,1
5591,2053,2,COKE,4/22/15,12.26,50,2015,No Holiday,0,0,68.0,1
5599,2053,2,COKE,4/23/12,12.6,46,2012,No Holiday,0,0,55.4,1
5607,2053,2,COKE,4/23/13,13.41,46,2013,No Holiday,0,0,66.2,1
5615,2053,2,COKE,4/23/14,11.48,56,2014,No Holiday,0,0,53.6,1
5623,2053,2,COKE,4/23/15,12.26,50,2015,No Holiday,0,0,69.8,1
5631,2053,2,COKE,4/24/12,12.6,48,2012,No Holiday,0,0,60.8,1
5639,2053,2,COKE,4/24/13,13.41,46,2013,No Holiday,0,0,59.0,1
5647,2053,2,COKE,4/24/14,11.48,54,2014,No Holiday,0,0,60.8,1
5655,2053,2,COKE,4/24/15,12.26,48,2015,No Holiday,0,0,66.2,1
5663,2053,2,COKE,4/25/12,12.6,48,2012,No Holiday,0,0,55.4,1
5671,2053,2,COKE,4/25/13,12.46,42,2013,No Holiday,0,0,55.4,1
5679,2053,2,COKE,4/25/14,11.48,54,2014,No Holiday,0,0,59.0,1
5695,2053,2,COKE,4/26/12,12.6,46,2012,No Holiday,0,0,53.6,1
5703,2053,2,COKE,4/26/13,12.46,44,2013,No Holiday,0,0,64.4,1
5727,2053,2,COKE,4/27/12,12.6,48,2012,No Holiday,0,0,60.8,1
5751,2053,2,COKE,4/27/15,12.26,48,2015,No Holiday,0,0,64.4,1
5775,2053,2,COKE,4/28/14,11.48,50,2014,No Holiday,0,0,59.0,1
5783,2053,2,COKE,4/28/15,12.26,50,2015,No Holiday,0,0,64.4,1
5815,2053,2,COKE,4/29/15,12.26,44,2015,No Holiday,0,0,68.0,1
5839,2053,2,COKE,4/3/14,12.37,44,2014,No Holiday,0,0,50.0,1
5847,2053,2,COKE,4/3/15,10.81,56,2015,No Holiday,0,0,55.4,1
5879,2053,2,COKE,4/30/15,12.26,46,2015,No Holiday,0,0,71.6,1
5927,2053,2,COKE,4/5/13,13.41,44,2013,No Holiday,0,0,50.0,1
5951,2053,2,COKE,4/6/12,12.6,44,2012,No Holiday,0,0,55.4,1
5999,2053,2,COKE,4/7/14,12.37,46,2014,No Holiday,0,0,50.0,1
6023,2053,2,COKE,4/8/13,13.41,38,2013,No Holiday,0,0,59.0,1
6031,2053,2,COKE,4/8/14,12.37,50,2014,No Holiday,0,0,46.4,1
6039,2053,2,COKE,4/8/15,10.81,52,2015,No Holiday,0,0,64.4,1
6047,2053,2,COKE,4/9/12,12.6,44,2012,No Holiday,0,0,60.8,1
6055,2053,2,COKE,4/9/13,13.41,40,2013,No Holiday,0,0,66.2,1
6063,2053,2,COKE,4/9/14,12.37,52,2014,No Holiday,0,0,46.4,1
6071,2053,2,COKE,4/9/15,10.81,56,2015,No Holiday,0,0,66.2,1
6111,2053,2,COKE,5/10/12,10.47,58,2012,No Holiday,0,0,66.2,1
6119,2053,2,COKE,5/10/13,12.46,48,2013,No Holiday,0,0,75.2,1
6143,2053,2,COKE,5/11/12,10.47,62,2012,No Holiday,0,0,68.0,1
6167,2053,2,COKE,5/11/15,12.26,44,2015,No Holiday,0,0,51.8,1
6191,2053,2,COKE,5/12/14,11.48,50,2014,No Holiday,0,0,73.4,1
6199,2053,2,COKE,5/12/15,12.26,52,2015,No Holiday,0,0,71.6,1
6215,2053,2,COKE,5/13/13,12.46,50,2013,No Holiday,0,0,68.0,1
6223,2053,2,COKE,5/13/14,11.48,56,2014,No Holiday,0,0,73.4,1
6231,2053,2,COKE,5/13/15,12.26,52,2015,No Holiday,0,0,73.4,1
6239,2053,2,COKE,5/14/12,10.47,60,2012,No Holiday,0,0,71.6,1
6247,2053,2,COKE,5/14/13,12.46,50,2013,No Holiday,0,0,66.2,1
6255,2053,2,COKE,5/14/14,11.48,48,2014,No Holiday,0,0,71.6,1
6263,2053,2,COKE,5/14/15,12.26,50,2015,No Holiday,0,0,62.6,1
6271,2053,2,COKE,5/15/12,10.47,56,2012,No Holiday,0,0,66.2,1
6279,2053,2,COKE,5/15/13,12.46,42,2013,No Holiday,0,0,68.0,1
6287,2053,2,COKE,5/15/14,11.48,54,2014,No Holiday,0,0,71.6,1
6295,2053,2,COKE,5/15/15,12.26,48,2015,No Holiday,0,0,71.6,1
6303,2053,2,COKE,5/16/12,10.47,58,2012,No Holiday,0,0,69.8,1
6311,2053,2,COKE,5/16/13,12.46,50,2013,No Holiday,0,0,69.8,1
6319,2053,2,COKE,5/16/14,11.48,54,2014,No Holiday,0,0,68.0,1
6335,2053,2,COKE,5/17/12,10.47,64,2012,No Holiday,0,0,71.6,1
6343,2053,2,COKE,5/17/13,12.46,48,2013,No Holiday,0,0,73.4,1
6367,2053,2,COKE,5/18/12,10.47,62,2012,No Holiday,0,0,75.2,1
6391,2053,2,COKE,5/18/15,12.26,52,2015,No Holiday,0,0,75.2,1
6415,2053,2,COKE,5/19/14,11.48,52,2014,No Holiday,0,0,68.0,1
6423,2053,2,COKE,5/19/15,12.26,52,2015,No Holiday,0,0,75.2,1
6439,2053,2,COKE,5/2/13,12.46,44,2013,No Holiday,0,0,73.4,1
6447,2053,2,COKE,5/2/14,11.48,50,2014,No Holiday,0,0,62.6,1
6471,2053,2,COKE,5/20/13,12.46,50,2013,No Holiday,0,0,71.6,1
6479,2053,2,COKE,5/20/14,11.48,50,2014,No Holiday,0,0,75.2,1
6487,2053,2,COKE,5/20/15,12.26,50,2015,No Holiday,0,0,75.2,1
6495,2053,2,COKE,5/21/12,10.47,64,2012,No Holiday,0,0,66.2,1
6503,2053,2,COKE,5/21/13,12.46,46,2013,No Holiday,0,0,75.2,1
6511,2053,2,COKE,5/21/14,11.48,54,2014,No Holiday,0,0,75.2,1
6519,2053,2,COKE,5/21/15,12.26,50,2015,No Holiday,0,0,77.0,1
6527,2053,2,COKE,5/22/12,10.47,58,2012,No Holiday,0,0,71.6,1
6535,2053,2,COKE,5/22/13,12.46,48,2013,No Holiday,0,0,71.6,1
6543,2053,2,COKE,5/22/14,11.48,50,2014,No Holiday,0,0,71.6,1
6551,2053,2,COKE,5/22/15,12.26,44,2015,No Holiday,0,0,82.4,1
6559,2053,2,COKE,5/23/12,10.47,64,2012,No Holiday,0,0,73.4,1
6567,2053,2,COKE,5/23/13,12.46,50,2013,No Holiday,0,0,73.4,1
6575,2053,2,COKE,5/23/14,11.48,54,2014,No Holiday,0,0,75.2,1
6591,2053,2,COKE,5/24/12,10.47,56,2012,No Holiday,0,0,73.4,1
6599,2053,2,COKE,5/24/13,12.46,42,2013,No Holiday,0,0,71.6,1
6623,2053,2,COKE,5/25/12,10.47,56,2012,No Holiday,0,0,71.6,1
6647,2053,2,COKE,5/25/15,12.26,50,2015,No Holiday,0,0,73.4,1
6671,2053,2,COKE,5/26/14,11.48,52,2014,No Holiday,0,0,68.0,1
6679,2053,2,COKE,5/26/15,12.26,46,2015,No Holiday,0,0,80.6,1
6695,2053,2,COKE,5/27/13,12.46,50,2013,No Holiday,0,0,80.6,1
6703,2053,2,COKE,5/27/14,11.48,56,2014,No Holiday,0,0,69.8,1
6711,2053,2,COKE,5/27/15,12.26,52,2015,No Holiday,0,0,78.8,1
6719,2053,2,COKE,5/28/12,10.47,60,2012,No Holiday,0,0,80.6,1
6727,2053,2,COKE,5/28/13,12.46,48,2013,No Holiday,0,0,80.6,1
6735,2053,2,COKE,5/28/14,11.48,56,2014,No Holiday,0,0,68.0,1
6743,2053,2,COKE,5/28/15,12.26,50,2015,No Holiday,0,0,84.2,1
6751,2053,2,COKE,5/29/12,10.47,60,2012,No Holiday,0,0,71.6,1
6759,2053,2,COKE,5/29/13,12.46,50,2013,No Holiday,0,0,69.8,1
6767,2053,2,COKE,5/29/14,11.48,48,2014,No Holiday,0,0,71.6,1
6775,2053,2,COKE,5/29/15,12.26,52,2015,No Holiday,0,0,86.0,1
6783,2053,2,COKE,5/3/12,10.47,58,2012,No Holiday,0,0,66.2,1
6791,2053,2,COKE,5/3/13,12.46,46,2013,No Holiday,0,0,75.2,1
6815,2053,2,COKE,5/30/12,10.47,60,2012,No Holiday,0,0,75.2,1
6823,2053,2,COKE,5/30/13,12.46,50,2013,No Holiday,0,0,68.0,1
6831,2053,2,COKE,5/30/14,11.48,52,2014,No Holiday,0,0,78.8,1
6847,2053,2,COKE,5/31/12,10.47,64,2012,No Holiday,0,0,73.4,1
6855,2053,2,COKE,5/31/13,12.46,42,2013,No Holiday,0,0,71.6,1
6879,2053,2,COKE,5/4/12,10.47,58,2012,No Holiday,0,0,60.8,1
6903,2053,2,COKE,5/4/15,12.26,48,2015,No Holiday,0,0,55.4,1
6927,2053,2,COKE,5/5/14,11.48,50,2014,No Holiday,0,0,73.4,1
6935,2053,2,COKE,5/5/15,12.26,46,2015,No Holiday,0,0,57.2,1
6951,2053,2,COKE,5/6/13,12.46,48,2013,No Holiday,0,0,75.2,1
6959,2053,2,COKE,5/6/14,11.48,54,2014,No Holiday,0,0,73.4,1
6967,2053,2,COKE,5/6/15,12.26,52,2015,No Holiday,0,0,59.0,1
6975,2053,2,COKE,5/7/12,10.47,60,2012,No Holiday,0,0,68.0,1
6983,2053,2,COKE,5/7/13,12.46,46,2013,No Holiday,0,0,32.0,1
6991,2053,2,COKE,5/7/14,11.48,54,2014,No Holiday,0,0,73.4,1
6999,2053,2,COKE,5/7/15,12.26,44,2015,No Holiday,0,0,64.4,1
7007,2053,2,COKE,5/8/12,10.47,60,2012,No Holiday,0,0,59.0,1
7015,2053,2,COKE,5/8/13,12.46,48,2013,No Holiday,0,0,73.4,1
7023,2053,2,COKE,5/8/14,11.48,54,2014,No Holiday,0,0,69.8,1
7031,2053,2,COKE,5/8/15,12.26,48,2015,No Holiday,0,0,64.4,1
7039,2053,2,COKE,5/9/12,10.47,62,2012,No Holiday,0,0,69.8,1
7047,2053,2,COKE,5/9/13,12.46,50,2013,No Holiday,0,0,73.4,1
7055,2053,2,COKE,5/9/14,11.48,48,2014,No Holiday,0,0,64.4,1
7071,2053,2,COKE,6/1/12,10.47,60,2012,No Holiday,0,0,77.0,1
7111,2053,2,COKE,6/10/13,12.46,42,2013,No Holiday,0,0,71.6,1
7127,2053,2,COKE,6/10/15,12.26,50,2015,No Holiday,0,0,73.4,1
7135,2053,2,COKE,6/11/12,10.47,58,2012,No Holiday,0,0,73.4,1
7143,2053,2,COKE,6/11/13,12.46,50,2013,No Holiday,0,0,77.0,1
7159,2053,2,COKE,6/11/15,12.26,44,2015,No Holiday,0,0,73.4,1
7167,2053,2,COKE,6/12/12,10.47,64,2012,No Holiday,0,0,80.6,1
7175,2053,2,COKE,6/12/13,12.46,48,2013,No Holiday,0,0,73.4,1
7191,2053,2,COKE,6/12/15,12.26,50,2015,No Holiday,0,0,80.6,1
7199,2053,2,COKE,6/13/12,10.47,64,2012,No Holiday,0,0,82.4,1
7207,2053,2,COKE,6/13/13,12.46,42,2013,No Holiday,0,0,69.8,1
7215,2053,2,COKE,6/13/14,11.48,50,2014,No Holiday,0,0,77.0,1
7231,2053,2,COKE,6/14/12,10.47,64,2012,No Holiday,0,0,82.4,1
7239,2053,2,COKE,6/14/13,12.46,46,2013,No Holiday,0,0,71.6,1
7263,2053,2,COKE,6/15/12,10.47,60,2012,No Holiday,0,0,77.0,1
7287,2053,2,COKE,6/15/15,12.26,52,2015,No Holiday,0,0,82.4,1
7311,2053,2,COKE,6/16/14,11.48,52,2014,No Holiday,0,0,75.2,1
7319,2053,2,COKE,6/16/15,12.26,48,2015,No Holiday,0,0,77.0,1
7335,2053,2,COKE,6/17/13,12.46,42,2013,No Holiday,0,0,87.8,1
7343,2053,2,COKE,6/17/14,11.48,56,2014,No Holiday,0,0,77.0,1
7351,2053,2,COKE,6/17/15,12.26,50,2015,No Holiday,0,0,75.2,1
7359,2053,2,COKE,6/18/12,10.47,64,2012,No Holiday,0,0,80.6,1
7367,2053,2,COKE,6/18/13,12.46,42,2013,No Holiday,0,0,86.0,1
7375,2053,2,COKE,6/18/14,11.48,56,2014,No Holiday,0,0,80.6,1
7383,2053,2,COKE,6/18/15,12.26,48,2015,No Holiday,0,0,77.0,1
7391,2053,2,COKE,6/19/12,10.47,64,2012,No Holiday,0,0,82.4,1
7399,2053,2,COKE,6/19/13,12.46,48,2013,No Holiday,0,0,82.4,1
7407,2053,2,COKE,6/19/14,11.48,52,2014,No Holiday,0,0,82.4,1
7415,2053,2,COKE,6/19/15,12.26,44,2015,No Holiday,0,0,73.4,1
7439,2053,2,COKE,6/2/14,11.48,54,2014,No Holiday,0,0,73.4,1
7455,2053,2,COKE,6/20/12,10.47,58,2012,No Holiday,0,0,82.4,1
7463,2053,2,COKE,6/20/13,12.46,48,2013,No Holiday,0,0,80.6,1
7471,2053,2,COKE,6/20/14,11.48,56,2014,No Holiday,0,0,80.6,1
7487,2053,2,COKE,6/21/12,10.47,62,2012,No Holiday,0,0,84.2,1
7495,2053,2,COKE,6/21/13,12.46,42,2013,No Holiday,0,0,80.6,1
7519,2053,2,COKE,6/22/12,10.47,64,2012,No Holiday,0,0,78.8,1
7543,2053,2,COKE,6/22/15,12.26,46,2015,No Holiday,0,0,73.4,1
7567,2053,2,COKE,6/23/14,11.48,50,2014,No Holiday,0,0,78.8,1
7575,2053,2,COKE,6/23/15,12.26,46,2015,No Holiday,0,0,78.8,1
7599,2053,2,COKE,6/24/14,11.48,56,2014,No Holiday,0,0,78.8,1
7607,2053,2,COKE,6/24/15,12.26,50,2015,No Holiday,0,0,80.6,1
7615,2053,2,COKE,6/25/12,10.47,62,2012,No Holiday,0,0,75.2,1
7623,2053,2,COKE,6/25/13,12.46,44,2013,No Holiday,0,0,77.0,1
7631,2053,2,COKE,6/25/14,11.48,50,2014,No Holiday,0,0,77.0,1
7639,2053,2,COKE,6/25/15,12.26,48,2015,No Holiday,0,0,75.2,1
7647,2053,2,COKE,6/26/12,10.47,56,2012,No Holiday,0,0,78.8,1
7655,2053,2,COKE,6/26/13,12.46,42,2013,No Holiday,0,0,75.2,1
7663,2053,2,COKE,6/26/14,11.48,50,2014,No Holiday,0,0,77.0,1
7671,2053,2,COKE,6/26/15,12.26,46,2015,No Holiday,0,0,80.6,1
7679,2053,2,COKE,6/27/12,10.47,56,2012,No Holiday,0,0,80.6,1
7687,2053,2,COKE,6/27/13,12.46,48,2013,No Holiday,0,0,75.2,1
7695,2053,2,COKE,6/27/14,11.48,54,2014,No Holiday,0,0,82.4,1
7711,2053,2,COKE,6/28/12,10.47,56,2012,No Holiday,0,0,80.6,1
7719,2053,2,COKE,6/28/13,12.46,50,2013,No Holiday,0,0,71.6,1
7743,2053,2,COKE,6/29/12,10.47,60,2012,No Holiday,0,0,80.6,1
7767,2053,2,COKE,6/29/15,12.26,48,2015,No Holiday,0,0,84.2,1
7783,2053,2,COKE,6/3/13,12.46,46,2013,No Holiday,0,0,68.0,1
7791,2053,2,COKE,6/3/14,11.48,56,2014,No Holiday,0,0,77.0,1
7799,2053,2,COKE,6/3/15,12.26,44,2015,No Holiday,0,0,78.8,1
7847,2053,2,COKE,6/4/13,12.46,48,2013,No Holiday,0,0,77.0,1
7855,2053,2,COKE,6/4/14,11.48,52,2014,No Holiday,0,0,73.4,1
7863,2053,2,COKE,6/4/15,12.26,44,2015,No Holiday,0,0,78.8,1
7879,2053,2,COKE,6/5/13,12.46,48,2013,No Holiday,0,0,78.8,1
7887,2053,2,COKE,6/5/14,11.48,56,2014,No Holiday,0,0,73.4,1
7895,2053,2,COKE,6/5/15,12.26,44,2015,No Holiday,0,0,82.4,1
7911,2053,2,COKE,6/6/13,12.46,42,2013,No Holiday,0,0,77.0,1
7919,2053,2,COKE,6/6/14,11.48,54,2014,No Holiday,0,0,69.8,1
7935,2053,2,COKE,6/7/12,10.47,62,2012,No Holiday,0,0,82.4,1
7967,2053,2,COKE,6/8/12,10.47,56,2012,No Holiday,0,0,80.6,1
8015,2053,2,COKE,6/9/14,11.48,52,2014,No Holiday,0,0,64.4,1
8023,2053,2,COKE,6/9/15,12.26,50,2015,No Holiday,0,0,75.2,1
8063,2053,2,COKE,7/10/12,10.47,56,2012,No Holiday,0,0,82.4,1
8095,2053,2,COKE,7/11/12,10.47,58,2012,No Holiday,0,0,80.6,1
8127,2053,2,COKE,7/12/12,10.47,60,2012,No Holiday,0,0,80.6,1
8159,2053,2,COKE,7/13/12,10.47,56,2012,No Holiday,0,0,82.4,1
8255,2053,2,COKE,7/16/12,10.47,58,2012,No Holiday,0,0,78.8,1
8287,2053,2,COKE,7/17/12,10.47,56,2012,No Holiday,0,0,77.0,1
8319,2053,2,COKE,7/18/12,10.47,62,2012,No Holiday,0,0,75.2,1
8351,2053,2,COKE,7/19/12,10.47,64,2012,No Holiday,0,0,77.0,1
8383,2053,2,COKE,7/2/12,10.47,60,2012,No Holiday,0,0,77.0,1
8415,2053,2,COKE,7/20/12,10.47,62,2012,No Holiday,0,0,77.0,1
8511,2053,2,COKE,7/23/12,10.47,56,2012,No Holiday,0,0,86.0,1
8543,2053,2,COKE,7/24/12,10.47,64,2012,No Holiday,0,0,78.8,1
8575,2053,2,COKE,7/25/12,10.47,62,2012,No Holiday,0,0,78.8,1
8607,2053,2,COKE,7/26/12,10.47,58,2012,No Holiday,0,0,86.0,1
8639,2053,2,COKE,7/27/12,10.47,64,2012,No Holiday,0,0,84.2,1
8735,2053,2,COKE,7/3/12,10.47,62,2012,No Holiday,0,0,80.6,1
8767,2053,2,COKE,7/30/12,10.47,62,2012,No Holiday,0,0,80.6,1
8799,2053,2,COKE,7/31/12,10.47,56,2012,No Holiday,0,0,84.2,1
8831,2053,2,COKE,7/4/12,10.47,64,2012,No Holiday,0,0,84.2,1
8863,2053,2,COKE,7/5/12,10.47,58,2012,No Holiday,0,0,86.0,1
8895,2053,2,COKE,7/6/12,10.47,56,2012,No Holiday,0,0,80.6,1
8991,2053,2,COKE,7/9/12,10.47,60,2012,No Holiday,0,0,82.4,1
9023,2053,2,COKE,8/1/12,10.47,56,2012,No Holiday,0,0,86.0,1
9055,2053,2,COKE,8/10/12,10.47,62,2012,No Holiday,0,0,82.4,1
9151,2053,2,COKE,8/13/12,10.47,58,2012,No Holiday,0,0,82.4,1
9183,2053,2,COKE,8/14/12,10.47,60,2012,No Holiday,0,0,77.0,1
9215,2053,2,COKE,8/15/12,10.47,64,2012,No Holiday,0,0,75.2,1
9247,2053,2,COKE,8/16/12,10.47,56,2012,No Holiday,0,0,80.6,1
9279,2053,2,COKE,8/17/12,10.47,62,2012,No Holiday,0,0,78.8,1
9375,2053,2,COKE,8/2/12,10.47,64,2012,No Holiday,0,0,82.4,1
9407,2053,2,COKE,8/20/12,10.47,58,2012,No Holiday,0,0,78.8,1
9439,2053,2,COKE,8/21/12,10.47,58,2012,No Holiday,0,0,78.8,1
9471,2053,2,COKE,8/22/12,10.47,58,2012,No Holiday,0,0,77.0,1
9503,2053,2,COKE,8/23/12,10.47,58,2012,No Holiday,0,0,77.0,1
9535,2053,2,COKE,8/24/12,10.47,64,2012,No Holiday,0,0,75.2,1
9631,2053,2,COKE,8/27/12,10.47,58,2012,No Holiday,0,0,75.2,1
9663,2053,2,COKE,8/28/12,10.47,56,2012,No Holiday,0,0,77.0,1
9695,2053,2,COKE,8/29/12,12.42,48,2012,No Holiday,0,0,78.8,1
9727,2053,2,COKE,8/3/12,10.47,56,2012,No Holiday,0,0,82.4,1
9759,2053,2,COKE,8/30/12,12.42,52,2012,No Holiday,0,0,80.6,1
9791,2053,2,COKE,8/31/12,12.42,46,2012,No Holiday,0,0,77.0,1
9887,2053,2,COKE,8/6/12,10.47,60,2012,No Holiday,0,0,80.6,1
9919,2053,2,COKE,8/7/12,10.47,56,2012,No Holiday,0,0,82.4,1
9951,2053,2,COKE,8/8/12,10.47,64,2012,No Holiday,0,0,84.2,1
9983,2053,2,COKE,8/9/12,10.47,62,2012,No Holiday,0,0,84.2,1
10031,2053,2,COKE,9/1/14,12.77,44,2014,No Holiday,0,0,75.2,1
10039,2053,2,COKE,9/1/15,11.26,56,2015,No Holiday,0,0,71.6,1
10055,2053,2,COKE,9/10/13,10.45,56,2013,No Holiday,0,0,73.4,1
10063,2053,2,COKE,9/10/14,12.77,46,2014,No Holiday,0,0,71.6,1
10071,2053,2,COKE,9/10/15,11.26,50,2015,No Holiday,0,0,73.4,1
10087,2053,2,COKE,9/11/13,10.45,60,2013,No Holiday,0,0,69.8,1
10095,2053,2,COKE,9/11/14,12.77,46,2014,No Holiday,0,0,73.4,1
10111,2053,2,COKE,9/12/13,10.45,62,2013,No Holiday,0,0,66.2,1
10119,2053,2,COKE,9/12/14,12.77,46,2014,No Holiday,0,0,73.4,1
10127,2053,2,COKE,9/13/12,12.42,52,2012,No Holiday,0,0,69.8,1
10135,2053,2,COKE,9/13/13,10.45,56,2013,No Holiday,0,0,62.6,1
10151,2053,2,COKE,9/14/12,12.42,52,2012,No Holiday,0,0,69.8,1
10191,2053,2,COKE,9/15/14,12.77,50,2014,No Holiday,0,0,71.6,1
10207,2053,2,COKE,9/16/13,10.45,58,2013,No Holiday,0,0,69.8,1
10215,2053,2,COKE,9/16/14,12.77,48,2014,No Holiday,0,0,69.8,1
10223,2053,2,COKE,9/17/12,12.42,44,2012,No Holiday,0,0,59.0,1
10231,2053,2,COKE,9/17/13,10.45,62,2013,No Holiday,0,0,69.8,1
10239,2053,2,COKE,9/17/14,12.77,46,2014,No Holiday,0,0,69.8,1
10247,2053,2,COKE,9/18/12,12.42,44,2012,No Holiday,0,0,59.0,1
10255,2053,2,COKE,9/18/13,10.45,64,2013,No Holiday,0,0,69.8,1
10263,2053,2,COKE,9/18/14,12.77,46,2014,No Holiday,0,0,69.8,1
10271,2053,2,COKE,9/19/12,12.42,46,2012,No Holiday,0,0,60.8,1
10279,2053,2,COKE,9/19/13,10.45,60,2013,No Holiday,0,0,69.8,1
10303,2053,2,COKE,9/2/13,10.45,56,2013,No Holiday,0,0,69.8,1
10311,2053,2,COKE,9/2/14,12.77,48,2014,No Holiday,0,0,71.6,1
10319,2053,2,COKE,9/2/15,11.26,52,2015,No Holiday,0,0,68.0,1
10327,2053,2,COKE,9/20/12,12.42,46,2012,No Holiday,0,0,62.6,1
10335,2053,2,COKE,9/20/13,10.45,60,2013,No Holiday,0,0,73.4,1
10351,2053,2,COKE,9/21/12,12.42,52,2012,No Holiday,0,0,66.2,1
10391,2053,2,COKE,9/22/14,12.77,50,2014,No Holiday,0,0,69.8,1
10407,2053,2,COKE,9/23/13,10.45,62,2013,No Holiday,0,0,71.6,1
10415,2053,2,COKE,9/23/14,12.77,48,2014,No Holiday,0,0,62.6,1
10423,2053,2,COKE,9/24/12,12.42,52,2012,No Holiday,0,0,69.8,1
10431,2053,2,COKE,9/24/13,10.45,60,2013,No Holiday,0,0,69.8,1
10439,2053,2,COKE,9/24/14,12.77,48,2014,No Holiday,0,0,60.8,1
10447,2053,2,COKE,9/25/12,12.42,44,2012,No Holiday,0,0,69.8,1
10455,2053,2,COKE,9/25/13,10.45,62,2013,No Holiday,0,0,64.4,1
10463,2053,2,COKE,9/25/14,12.77,46,2014,No Holiday,0,0,62.6,1
10471,2053,2,COKE,9/26/12,12.42,46,2012,No Holiday,0,0,69.8,1
10479,2053,2,COKE,9/26/13,10.45,64,2013,No Holiday,0,0,68.0,1
10487,2053,2,COKE,9/26/14,12.77,44,2014,No Holiday,0,0,66.2,1
10495,2053,2,COKE,9/27/12,12.42,50,2012,No Holiday,0,0,69.8,1
10503,2053,2,COKE,9/27/13,10.45,62,2013,No Holiday,0,0,64.4,1
10519,2053,2,COKE,9/28/12,12.42,50,2012,No Holiday,0,0,66.2,1
10559,2053,2,COKE,9/29/14,12.77,46,2014,No Holiday,0,0,64.4,1
10567,2053,2,COKE,9/3/12,12.42,44,2012,No Holiday,0,0,71.6,1
10575,2053,2,COKE,9/3/13,10.45,56,2013,No Holiday,0,0,68.0,1
10583,2053,2,COKE,9/3/14,12.77,42,2014,No Holiday,0,0,71.6,1
10615,2053,2,COKE,9/30/14,12.77,50,2014,No Holiday,0,0,66.2,1
10623,2053,2,COKE,9/4/12,12.42,50,2012,No Holiday,0,0,75.2,1
10631,2053,2,COKE,9/4/13,10.45,58,2013,No Holiday,0,0,68.0,1
10639,2053,2,COKE,9/4/14,12.77,46,2014,No Holiday,0,0,68.0,1
10655,2053,2,COKE,9/5/12,12.42,52,2012,No Holiday,0,0,77.0,1
10663,2053,2,COKE,9/5/13,10.45,62,2013,No Holiday,0,0,69.8,1
10671,2053,2,COKE,9/5/14,12.77,50,2014,No Holiday,0,0,69.8,1
10687,2053,2,COKE,9/6/12,12.42,44,2012,No Holiday,0,0,75.2,1
10695,2053,2,COKE,9/6/13,10.45,64,2013,No Holiday,0,0,68.0,1
10719,2053,2,COKE,9/7/12,12.42,44,2012,No Holiday,0,0,71.6,1
10743,2053,2,COKE,9/7/15,11.26,50,2015,No Holiday,0,0,77.0,1
10767,2053,2,COKE,9/8/14,12.77,50,2014,No Holiday,0,0,71.6,1
10775,2053,2,COKE,9/8/15,11.26,50,2015,No Holiday,0,0,73.4,1
10791,2053,2,COKE,9/9/13,10.45,56,2013,No Holiday,0,0,75.2,1
10799,2053,2,COKE,9/9/14,12.77,42,2014,No Holiday,0,0,71.6,1
10807,2053,2,COKE,9/9/15,11.26,54,2015,No Holiday,0,0,71.6,1
