,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
5403,2052,2,BURGER,4/18/12,12.75,18,2012,No Holiday,0,0,57.2,1
5411,2052,2,BURGER,4/18/13,12.64,18,2013,No Holiday,0,0,66.2,1
5419,2052,2,BURGER,4/18/14,11.96,26,2014,No Holiday,0,0,50.0,1
5435,2052,2,BURGER,4/19/12,12.75,24,2012,No Holiday,0,0,62.6,1
5443,2052,2,BURGER,4/19/13,12.64,20,2013,No Holiday,0,0,62.6,1
5467,2052,2,BURGER,4/2/12,12.75,18,2012,No Holiday,0,0,44.6,1
5483,2052,2,BURGER,4/2/14,11.96,24,2014,No Holiday,0,0,53.6,1
5491,2052,2,BURGER,4/2/15,11.45,26,2015,No Holiday,0,0,60.8,1
5499,2052,2,BURGER,4/20/12,12.75,22,2012,No Holiday,0,0,66.2,1
5523,2052,2,BURGER,4/20/15,12.26,24,2015,No Holiday,0,0,60.8,1
5547,2052,2,BURGER,4/21/14,11.34,28,2014,No Holiday,0,0,53.6,1
5555,2052,2,BURGER,4/21/15,12.26,22,2015,No Holiday,0,0,62.6,1
5571,2052,2,BURGER,4/22/13,12.64,22,2013,No Holiday,0,0,32.0,1
5579,2052,2,BURGER,4/22/14,11.34,28,2014,No Holiday,0,0,57.2,1
5587,2052,2,BURGER,4/22/15,12.26,22,2015,No Holiday,0,0,68.0,1
5595,2052,2,BURGER,4/23/12,12.75,18,2012,No Holiday,0,0,55.4,1
5603,2052,2,BURGER,4/23/13,12.64,20,2013,No Holiday,0,0,66.2,1
5611,2052,2,BURGER,4/23/14,11.34,28,2014,No Holiday,0,0,53.6,1
5619,2052,2,BURGER,4/23/15,12.26,18,2015,No Holiday,0,0,69.8,1
5627,2052,2,BURGER,4/24/12,12.75,24,2012,No Holiday,0,0,60.8,1
5635,2052,2,BURGER,4/24/13,12.64,24,2013,No Holiday,0,0,59.0,1
5643,2052,2,BURGER,4/24/14,11.34,26,2014,No Holiday,0,0,60.8,1
5651,2052,2,BURGER,4/24/15,12.26,24,2015,No Holiday,0,0,66.2,1
5659,2052,2,BURGER,4/25/12,12.75,16,2012,No Holiday,0,0,55.4,1
5667,2052,2,BURGER,4/25/13,12.72,20,2013,No Holiday,0,0,55.4,1
5675,2052,2,BURGER,4/25/14,11.34,24,2014,No Holiday,0,0,59.0,1
5691,2052,2,BURGER,4/26/12,12.75,22,2012,No Holiday,0,0,53.6,1
5699,2052,2,BURGER,4/26/13,12.72,18,2013,No Holiday,0,0,64.4,1
5723,2052,2,BURGER,4/27/12,12.75,24,2012,No Holiday,0,0,60.8,1
5747,2052,2,BURGER,4/27/15,12.26,22,2015,No Holiday,0,0,64.4,1
5771,2052,2,BURGER,4/28/14,11.34,28,2014,No Holiday,0,0,59.0,1
5779,2052,2,BURGER,4/28/15,12.26,18,2015,No Holiday,0,0,64.4,1
5811,2052,2,BURGER,4/29/15,12.26,22,2015,No Holiday,0,0,68.0,1
5835,2052,2,BURGER,4/3/14,11.96,22,2014,No Holiday,0,0,50.0,1
5843,2052,2,BURGER,4/3/15,11.45,28,2015,No Holiday,0,0,55.4,1
5875,2052,2,BURGER,4/30/15,12.26,24,2015,No Holiday,0,0,71.6,1
5923,2052,2,BURGER,4/5/13,12.64,20,2013,No Holiday,0,0,50.0,1
5947,2052,2,BURGER,4/6/12,12.75,22,2012,No Holiday,0,0,55.4,1
5995,2052,2,BURGER,4/7/14,11.96,22,2014,No Holiday,0,0,50.0,1
6019,2052,2,BURGER,4/8/13,12.64,20,2013,No Holiday,0,0,59.0,1
6027,2052,2,BURGER,4/8/14,11.96,18,2014,No Holiday,0,0,46.4,1
6035,2052,2,BURGER,4/8/15,11.45,26,2015,No Holiday,0,0,64.4,1
6043,2052,2,BURGER,4/9/12,12.75,16,2012,No Holiday,0,0,60.8,1
6051,2052,2,BURGER,4/9/13,12.64,20,2013,No Holiday,0,0,66.2,1
6059,2052,2,BURGER,4/9/14,11.96,24,2014,No Holiday,0,0,46.4,1
6067,2052,2,BURGER,4/9/15,11.45,26,2015,No Holiday,0,0,66.2,1
6107,2052,2,BURGER,5/10/12,11.36,22,2012,No Holiday,0,0,66.2,1
6115,2052,2,BURGER,5/10/13,12.72,20,2013,No Holiday,0,0,75.2,1
6139,2052,2,BURGER,5/11/12,11.36,24,2012,No Holiday,0,0,68.0,1
6163,2052,2,BURGER,5/11/15,12.26,22,2015,No Holiday,0,0,51.8,1
6187,2052,2,BURGER,5/12/14,11.34,28,2014,No Holiday,0,0,73.4,1
6195,2052,2,BURGER,5/12/15,12.26,24,2015,No Holiday,0,0,71.6,1
6211,2052,2,BURGER,5/13/13,12.72,18,2013,No Holiday,0,0,68.0,1
6219,2052,2,BURGER,5/13/14,11.34,28,2014,No Holiday,0,0,73.4,1
6227,2052,2,BURGER,5/13/15,12.26,26,2015,No Holiday,0,0,73.4,1
6235,2052,2,BURGER,5/14/12,11.36,22,2012,No Holiday,0,0,71.6,1
6243,2052,2,BURGER,5/14/13,12.72,24,2013,No Holiday,0,0,66.2,1
6251,2052,2,BURGER,5/14/14,11.34,28,2014,No Holiday,0,0,71.6,1
6259,2052,2,BURGER,5/14/15,12.26,22,2015,No Holiday,0,0,62.6,1
6267,2052,2,BURGER,5/15/12,11.36,20,2012,No Holiday,0,0,66.2,1
6275,2052,2,BURGER,5/15/13,12.72,24,2013,No Holiday,0,0,68.0,1
6283,2052,2,BURGER,5/15/14,11.34,22,2014,No Holiday,0,0,71.6,1
6291,2052,2,BURGER,5/15/15,12.26,22,2015,No Holiday,0,0,71.6,1
6299,2052,2,BURGER,5/16/12,11.36,24,2012,No Holiday,0,0,69.8,1
6307,2052,2,BURGER,5/16/13,12.72,24,2013,No Holiday,0,0,69.8,1
6315,2052,2,BURGER,5/16/14,11.34,28,2014,No Holiday,0,0,68.0,1
6331,2052,2,BURGER,5/17/12,11.36,20,2012,No Holiday,0,0,71.6,1
6339,2052,2,BURGER,5/17/13,12.72,22,2013,No Holiday,0,0,73.4,1
6363,2052,2,BURGER,5/18/12,11.36,22,2012,No Holiday,0,0,75.2,1
6387,2052,2,BURGER,5/18/15,12.26,18,2015,No Holiday,0,0,75.2,1
6411,2052,2,BURGER,5/19/14,11.34,28,2014,No Holiday,0,0,68.0,1
6419,2052,2,BURGER,5/19/15,12.26,22,2015,No Holiday,0,0,75.2,1
6435,2052,2,BURGER,5/2/13,12.72,24,2013,No Holiday,0,0,73.4,1
6443,2052,2,BURGER,5/2/14,11.34,28,2014,No Holiday,0,0,62.6,1
6467,2052,2,BURGER,5/20/13,12.72,16,2013,No Holiday,0,0,71.6,1
6475,2052,2,BURGER,5/20/14,11.34,28,2014,No Holiday,0,0,75.2,1
6483,2052,2,BURGER,5/20/15,12.26,26,2015,No Holiday,0,0,75.2,1
6491,2052,2,BURGER,5/21/12,11.36,26,2012,No Holiday,0,0,66.2,1
6499,2052,2,BURGER,5/21/13,12.72,22,2013,No Holiday,0,0,75.2,1
6507,2052,2,BURGER,5/21/14,11.34,22,2014,No Holiday,0,0,75.2,1
6515,2052,2,BURGER,5/21/15,12.26,26,2015,No Holiday,0,0,77.0,1
6523,2052,2,BURGER,5/22/12,11.36,24,2012,No Holiday,0,0,71.6,1
6531,2052,2,BURGER,5/22/13,12.72,20,2013,No Holiday,0,0,71.6,1
6539,2052,2,BURGER,5/22/14,11.34,20,2014,No Holiday,0,0,71.6,1
6547,2052,2,BURGER,5/22/15,12.26,20,2015,No Holiday,0,0,82.4,1
6555,2052,2,BURGER,5/23/12,11.36,24,2012,No Holiday,0,0,73.4,1
6563,2052,2,BURGER,5/23/13,12.72,20,2013,No Holiday,0,0,73.4,1
6571,2052,2,BURGER,5/23/14,11.34,26,2014,No Holiday,0,0,75.2,1
6587,2052,2,BURGER,5/24/12,11.36,28,2012,No Holiday,0,0,73.4,1
6595,2052,2,BURGER,5/24/13,12.72,20,2013,No Holiday,0,0,71.6,1
6619,2052,2,BURGER,5/25/12,11.36,24,2012,No Holiday,0,0,71.6,1
6643,2052,2,BURGER,5/25/15,12.26,18,2015,No Holiday,0,0,73.4,1
6667,2052,2,BURGER,5/26/14,11.34,28,2014,No Holiday,0,0,68.0,1
6675,2052,2,BURGER,5/26/15,12.26,22,2015,No Holiday,0,0,80.6,1
6691,2052,2,BURGER,5/27/13,12.72,24,2013,No Holiday,0,0,80.6,1
6699,2052,2,BURGER,5/27/14,11.34,28,2014,No Holiday,0,0,69.8,1
6707,2052,2,BURGER,5/27/15,12.26,24,2015,No Holiday,0,0,78.8,1
6715,2052,2,BURGER,5/28/12,11.36,26,2012,No Holiday,0,0,80.6,1
6723,2052,2,BURGER,5/28/13,12.72,18,2013,No Holiday,0,0,80.6,1
6731,2052,2,BURGER,5/28/14,11.34,22,2014,No Holiday,0,0,68.0,1
6739,2052,2,BURGER,5/28/15,12.26,18,2015,No Holiday,0,0,84.2,1
6747,2052,2,BURGER,5/29/12,11.36,26,2012,No Holiday,0,0,71.6,1
6755,2052,2,BURGER,5/29/13,12.72,20,2013,No Holiday,0,0,69.8,1
6763,2052,2,BURGER,5/29/14,11.34,24,2014,No Holiday,0,0,71.6,1
6771,2052,2,BURGER,5/29/15,12.26,26,2015,No Holiday,0,0,86.0,1
6779,2052,2,BURGER,5/3/12,11.36,26,2012,No Holiday,0,0,66.2,1
6787,2052,2,BURGER,5/3/13,12.72,22,2013,No Holiday,0,0,75.2,1
6811,2052,2,BURGER,5/30/12,11.36,24,2012,No Holiday,0,0,75.2,1
6819,2052,2,BURGER,5/30/13,12.72,16,2013,No Holiday,0,0,68.0,1
6827,2052,2,BURGER,5/30/14,11.34,28,2014,No Holiday,0,0,78.8,1
6843,2052,2,BURGER,5/31/12,11.36,26,2012,No Holiday,0,0,73.4,1
6851,2052,2,BURGER,5/31/13,12.72,18,2013,No Holiday,0,0,71.6,1
6875,2052,2,BURGER,5/4/12,11.36,26,2012,No Holiday,0,0,60.8,1
6899,2052,2,BURGER,5/4/15,12.26,26,2015,No Holiday,0,0,55.4,1
6923,2052,2,BURGER,5/5/14,11.34,22,2014,No Holiday,0,0,73.4,1
6931,2052,2,BURGER,5/5/15,12.26,18,2015,No Holiday,0,0,57.2,1
6947,2052,2,BURGER,5/6/13,12.72,24,2013,No Holiday,0,0,75.2,1
6955,2052,2,BURGER,5/6/14,11.34,20,2014,No Holiday,0,0,73.4,1
6963,2052,2,BURGER,5/6/15,12.26,20,2015,No Holiday,0,0,59.0,1
6971,2052,2,BURGER,5/7/12,11.36,26,2012,No Holiday,0,0,68.0,1
6979,2052,2,BURGER,5/7/13,12.72,16,2013,No Holiday,0,0,32.0,1
6987,2052,2,BURGER,5/7/14,11.34,20,2014,No Holiday,0,0,73.4,1
6995,2052,2,BURGER,5/7/15,12.26,20,2015,No Holiday,0,0,64.4,1
7003,2052,2,BURGER,5/8/12,11.36,20,2012,No Holiday,0,0,59.0,1
7011,2052,2,BURGER,5/8/13,12.72,20,2013,No Holiday,0,0,73.4,1
7019,2052,2,BURGER,5/8/14,11.34,26,2014,No Holiday,0,0,69.8,1
7027,2052,2,BURGER,5/8/15,12.26,20,2015,No Holiday,0,0,64.4,1
7035,2052,2,BURGER,5/9/12,11.36,24,2012,No Holiday,0,0,69.8,1
7043,2052,2,BURGER,5/9/13,12.72,24,2013,No Holiday,0,0,73.4,1
7051,2052,2,BURGER,5/9/14,11.34,26,2014,No Holiday,0,0,64.4,1
7067,2052,2,BURGER,6/1/12,11.36,28,2012,No Holiday,0,0,77.0,1
7107,2052,2,BURGER,6/10/13,12.72,24,2013,No Holiday,0,0,71.6,1
7123,2052,2,BURGER,6/10/15,12.26,24,2015,No Holiday,0,0,73.4,1
7131,2052,2,BURGER,6/11/12,11.36,20,2012,No Holiday,0,0,73.4,1
7139,2052,2,BURGER,6/11/13,12.72,16,2013,No Holiday,0,0,77.0,1
7155,2052,2,BURGER,6/11/15,12.26,18,2015,No Holiday,0,0,73.4,1
7163,2052,2,BURGER,6/12/12,11.36,20,2012,No Holiday,0,0,80.6,1
7171,2052,2,BURGER,6/12/13,12.72,16,2013,No Holiday,0,0,73.4,1
7187,2052,2,BURGER,6/12/15,12.26,18,2015,No Holiday,0,0,80.6,1
7195,2052,2,BURGER,6/13/12,11.36,20,2012,No Holiday,0,0,82.4,1
7203,2052,2,BURGER,6/13/13,12.72,22,2013,No Holiday,0,0,69.8,1
7211,2052,2,BURGER,6/13/14,11.34,24,2014,No Holiday,0,0,77.0,1
7227,2052,2,BURGER,6/14/12,11.36,20,2012,No Holiday,0,0,82.4,1
7235,2052,2,BURGER,6/14/13,12.72,22,2013,No Holiday,0,0,71.6,1
7259,2052,2,BURGER,6/15/12,11.36,20,2012,No Holiday,0,0,77.0,1
7283,2052,2,BURGER,6/15/15,12.26,22,2015,No Holiday,0,0,82.4,1
7307,2052,2,BURGER,6/16/14,11.34,24,2014,No Holiday,0,0,75.2,1
7315,2052,2,BURGER,6/16/15,12.26,26,2015,No Holiday,0,0,77.0,1
7331,2052,2,BURGER,6/17/13,12.72,22,2013,No Holiday,0,0,87.8,1
7339,2052,2,BURGER,6/17/14,11.34,22,2014,No Holiday,0,0,77.0,1
7347,2052,2,BURGER,6/17/15,12.26,20,2015,No Holiday,0,0,75.2,1
7355,2052,2,BURGER,6/18/12,11.36,26,2012,No Holiday,0,0,80.6,1
7363,2052,2,BURGER,6/18/13,12.72,22,2013,No Holiday,0,0,86.0,1
7371,2052,2,BURGER,6/18/14,11.34,26,2014,No Holiday,0,0,80.6,1
7379,2052,2,BURGER,6/18/15,12.26,24,2015,No Holiday,0,0,77.0,1
7387,2052,2,BURGER,6/19/12,11.36,26,2012,No Holiday,0,0,82.4,1
7395,2052,2,BURGER,6/19/13,12.72,16,2013,No Holiday,0,0,82.4,1
7403,2052,2,BURGER,6/19/14,11.34,24,2014,No Holiday,0,0,82.4,1
7411,2052,2,BURGER,6/19/15,12.26,22,2015,No Holiday,0,0,73.4,1
7435,2052,2,BURGER,6/2/14,11.34,28,2014,No Holiday,0,0,73.4,1
7451,2052,2,BURGER,6/20/12,11.36,28,2012,No Holiday,0,0,82.4,1
7459,2052,2,BURGER,6/20/13,12.72,20,2013,No Holiday,0,0,80.6,1
7467,2052,2,BURGER,6/20/14,11.34,28,2014,No Holiday,0,0,80.6,1
7483,2052,2,BURGER,6/21/12,11.36,20,2012,No Holiday,0,0,84.2,1
7491,2052,2,BURGER,6/21/13,12.72,22,2013,No Holiday,0,0,80.6,1
7515,2052,2,BURGER,6/22/12,11.36,26,2012,No Holiday,0,0,78.8,1
7539,2052,2,BURGER,6/22/15,12.26,20,2015,No Holiday,0,0,73.4,1
7563,2052,2,BURGER,6/23/14,11.34,24,2014,No Holiday,0,0,78.8,1
7571,2052,2,BURGER,6/23/15,12.26,18,2015,No Holiday,0,0,78.8,1
7595,2052,2,BURGER,6/24/14,11.34,24,2014,No Holiday,0,0,78.8,1
7603,2052,2,BURGER,6/24/15,12.26,22,2015,No Holiday,0,0,80.6,1
7611,2052,2,BURGER,6/25/12,11.36,24,2012,No Holiday,0,0,75.2,1
7619,2052,2,BURGER,6/25/13,12.72,24,2013,No Holiday,0,0,77.0,1
7627,2052,2,BURGER,6/25/14,11.34,26,2014,No Holiday,0,0,77.0,1
7635,2052,2,BURGER,6/25/15,12.26,22,2015,No Holiday,0,0,75.2,1
7643,2052,2,BURGER,6/26/12,11.36,22,2012,No Holiday,0,0,78.8,1
7651,2052,2,BURGER,6/26/13,12.72,18,2013,No Holiday,0,0,75.2,1
7659,2052,2,BURGER,6/26/14,11.34,22,2014,No Holiday,0,0,77.0,1
7667,2052,2,BURGER,6/26/15,12.26,24,2015,No Holiday,0,0,80.6,1
7675,2052,2,BURGER,6/27/12,11.36,26,2012,No Holiday,0,0,80.6,1
7683,2052,2,BURGER,6/27/13,12.72,22,2013,No Holiday,0,0,75.2,1
7691,2052,2,BURGER,6/27/14,11.34,28,2014,No Holiday,0,0,82.4,1
7707,2052,2,BURGER,6/28/12,11.36,26,2012,No Holiday,0,0,80.6,1
7715,2052,2,BURGER,6/28/13,12.72,22,2013,No Holiday,0,0,71.6,1
7739,2052,2,BURGER,6/29/12,11.36,20,2012,No Holiday,0,0,80.6,1
7763,2052,2,BURGER,6/29/15,12.26,24,2015,No Holiday,0,0,84.2,1
7779,2052,2,BURGER,6/3/13,12.72,24,2013,No Holiday,0,0,68.0,1
7787,2052,2,BURGER,6/3/14,11.34,26,2014,No Holiday,0,0,77.0,1
7795,2052,2,BURGER,6/3/15,12.26,20,2015,No Holiday,0,0,78.8,1
7843,2052,2,BURGER,6/4/13,12.72,22,2013,No Holiday,0,0,77.0,1
7851,2052,2,BURGER,6/4/14,11.34,24,2014,No Holiday,0,0,73.4,1
7859,2052,2,BURGER,6/4/15,12.26,22,2015,No Holiday,0,0,78.8,1
7875,2052,2,BURGER,6/5/13,12.72,24,2013,No Holiday,0,0,78.8,1
7883,2052,2,BURGER,6/5/14,11.34,26,2014,No Holiday,0,0,73.4,1
7891,2052,2,BURGER,6/5/15,12.26,22,2015,No Holiday,0,0,82.4,1
7907,2052,2,BURGER,6/6/13,12.72,20,2013,No Holiday,0,0,77.0,1
7915,2052,2,BURGER,6/6/14,11.34,28,2014,No Holiday,0,0,69.8,1
7931,2052,2,BURGER,6/7/12,11.36,22,2012,No Holiday,0,0,82.4,1
7963,2052,2,BURGER,6/8/12,11.36,22,2012,No Holiday,0,0,80.6,1
8011,2052,2,BURGER,6/9/14,11.34,20,2014,No Holiday,0,0,64.4,1
8019,2052,2,BURGER,6/9/15,12.26,26,2015,No Holiday,0,0,75.2,1
8059,2052,2,BURGER,7/10/12,11.36,20,2012,No Holiday,0,0,82.4,1
8091,2052,2,BURGER,7/11/12,11.36,24,2012,No Holiday,0,0,80.6,1
8123,2052,2,BURGER,7/12/12,11.36,24,2012,No Holiday,0,0,80.6,1
8155,2052,2,BURGER,7/13/12,11.36,26,2012,No Holiday,0,0,82.4,1
8251,2052,2,BURGER,7/16/12,11.36,28,2012,No Holiday,0,0,78.8,1
8283,2052,2,BURGER,7/17/12,11.36,26,2012,No Holiday,0,0,77.0,1
8315,2052,2,BURGER,7/18/12,11.36,22,2012,No Holiday,0,0,75.2,1
8347,2052,2,BURGER,7/19/12,11.36,28,2012,No Holiday,0,0,77.0,1
8379,2052,2,BURGER,7/2/12,11.36,22,2012,No Holiday,0,0,77.0,1
8411,2052,2,BURGER,7/20/12,11.36,20,2012,No Holiday,0,0,77.0,1
8507,2052,2,BURGER,7/23/12,11.36,26,2012,No Holiday,0,0,86.0,1
8539,2052,2,BURGER,7/24/12,11.36,28,2012,No Holiday,0,0,78.8,1
8571,2052,2,BURGER,7/25/12,11.36,22,2012,No Holiday,0,0,78.8,1
8603,2052,2,BURGER,7/26/12,11.36,24,2012,No Holiday,0,0,86.0,1
8635,2052,2,BURGER,7/27/12,11.36,28,2012,No Holiday,0,0,84.2,1
8731,2052,2,BURGER,7/3/12,11.36,28,2012,No Holiday,0,0,80.6,1
8763,2052,2,BURGER,7/30/12,11.36,20,2012,No Holiday,0,0,80.6,1
8795,2052,2,BURGER,7/31/12,11.36,20,2012,No Holiday,0,0,84.2,1
8827,2052,2,BURGER,7/4/12,11.36,26,2012,No Holiday,0,0,84.2,1
8859,2052,2,BURGER,7/5/12,11.36,20,2012,No Holiday,0,0,86.0,1
8891,2052,2,BURGER,7/6/12,11.36,22,2012,No Holiday,0,0,80.6,1
8987,2052,2,BURGER,7/9/12,11.36,22,2012,No Holiday,0,0,82.4,1
9019,2052,2,BURGER,8/1/12,11.36,24,2012,No Holiday,0,0,86.0,1
9051,2052,2,BURGER,8/10/12,11.36,24,2012,No Holiday,0,0,82.4,1
9147,2052,2,BURGER,8/13/12,11.36,20,2012,No Holiday,0,0,82.4,1
9179,2052,2,BURGER,8/14/12,11.36,26,2012,No Holiday,0,0,77.0,1
9211,2052,2,BURGER,8/15/12,11.36,24,2012,No Holiday,0,0,75.2,1
9243,2052,2,BURGER,8/16/12,11.36,28,2012,No Holiday,0,0,80.6,1
9275,2052,2,BURGER,8/17/12,11.36,20,2012,No Holiday,0,0,78.8,1
9371,2052,2,BURGER,8/2/12,11.36,22,2012,No Holiday,0,0,82.4,1
9403,2052,2,BURGER,8/20/12,11.36,20,2012,No Holiday,0,0,78.8,1
9435,2052,2,BURGER,8/21/12,11.36,24,2012,No Holiday,0,0,78.8,1
9467,2052,2,BURGER,8/22/12,11.36,22,2012,No Holiday,0,0,77.0,1
9499,2052,2,BURGER,8/23/12,11.36,24,2012,No Holiday,0,0,77.0,1
9531,2052,2,BURGER,8/24/12,11.36,28,2012,No Holiday,0,0,75.2,1
9627,2052,2,BURGER,8/27/12,11.36,24,2012,No Holiday,0,0,75.2,1
9659,2052,2,BURGER,8/28/12,11.36,26,2012,No Holiday,0,0,77.0,1
9691,2052,2,BURGER,8/29/12,12.49,24,2012,No Holiday,0,0,78.8,1
9723,2052,2,BURGER,8/3/12,11.36,24,2012,No Holiday,0,0,82.4,1
9755,2052,2,BURGER,8/30/12,12.49,18,2012,No Holiday,0,0,80.6,1
9787,2052,2,BURGER,8/31/12,12.49,24,2012,No Holiday,0,0,77.0,1
9883,2052,2,BURGER,8/6/12,11.36,28,2012,No Holiday,0,0,80.6,1
9915,2052,2,BURGER,8/7/12,11.36,22,2012,No Holiday,0,0,82.4,1
9947,2052,2,BURGER,8/8/12,11.36,24,2012,No Holiday,0,0,84.2,1
9979,2052,2,BURGER,8/9/12,11.36,28,2012,No Holiday,0,0,84.2,1
10027,2052,2,BURGER,9/1/14,12.85,18,2014,No Holiday,0,0,75.2,1
10035,2052,2,BURGER,9/1/15,11.5,20,2015,No Holiday,0,0,71.6,1
10051,2052,2,BURGER,9/10/13,10.12,24,2013,No Holiday,0,0,73.4,1
10059,2052,2,BURGER,9/10/14,12.85,18,2014,No Holiday,0,0,71.6,1
10067,2052,2,BURGER,9/10/15,11.5,18,2015,No Holiday,0,0,73.4,1
10083,2052,2,BURGER,9/11/13,10.12,22,2013,No Holiday,0,0,69.8,1
10091,2052,2,BURGER,9/11/14,12.85,20,2014,No Holiday,0,0,73.4,1
10107,2052,2,BURGER,9/12/13,10.12,22,2013,No Holiday,0,0,66.2,1
10115,2052,2,BURGER,9/12/14,12.85,16,2014,No Holiday,0,0,73.4,1
10123,2052,2,BURGER,9/13/12,12.49,22,2012,No Holiday,0,0,69.8,1
10131,2052,2,BURGER,9/13/13,10.12,24,2013,No Holiday,0,0,62.6,1
10147,2052,2,BURGER,9/14/12,12.49,16,2012,No Holiday,0,0,69.8,1
10187,2052,2,BURGER,9/15/14,12.85,18,2014,No Holiday,0,0,71.6,1
10203,2052,2,BURGER,9/16/13,10.12,26,2013,No Holiday,0,0,69.8,1
10211,2052,2,BURGER,9/16/14,12.85,24,2014,No Holiday,0,0,69.8,1
10219,2052,2,BURGER,9/17/12,12.49,22,2012,No Holiday,0,0,59.0,1
10227,2052,2,BURGER,9/17/13,10.12,30,2013,No Holiday,0,0,69.8,1
10235,2052,2,BURGER,9/17/14,12.85,22,2014,No Holiday,0,0,69.8,1
10243,2052,2,BURGER,9/18/12,12.49,16,2012,No Holiday,0,0,59.0,1
10251,2052,2,BURGER,9/18/13,10.12,28,2013,No Holiday,0,0,69.8,1
10259,2052,2,BURGER,9/18/14,12.85,18,2014,No Holiday,0,0,69.8,1
10267,2052,2,BURGER,9/19/12,12.49,16,2012,No Holiday,0,0,60.8,1
10275,2052,2,BURGER,9/19/13,10.12,24,2013,No Holiday,0,0,69.8,1
10299,2052,2,BURGER,9/2/13,10.12,22,2013,No Holiday,0,0,69.8,1
10307,2052,2,BURGER,9/2/14,12.85,20,2014,No Holiday,0,0,71.6,1
10315,2052,2,BURGER,9/2/15,11.5,24,2015,No Holiday,0,0,68.0,1
10323,2052,2,BURGER,9/20/12,12.49,22,2012,No Holiday,0,0,62.6,1
10331,2052,2,BURGER,9/20/13,10.12,24,2013,No Holiday,0,0,73.4,1
10347,2052,2,BURGER,9/21/12,12.49,18,2012,No Holiday,0,0,66.2,1
10387,2052,2,BURGER,9/22/14,12.85,24,2014,No Holiday,0,0,69.8,1
10403,2052,2,BURGER,9/23/13,10.12,30,2013,No Holiday,0,0,71.6,1
10411,2052,2,BURGER,9/23/14,12.85,20,2014,No Holiday,0,0,62.6,1
10419,2052,2,BURGER,9/24/12,12.49,18,2012,No Holiday,0,0,69.8,1
10427,2052,2,BURGER,9/24/13,10.12,28,2013,No Holiday,0,0,69.8,1
10435,2052,2,BURGER,9/24/14,12.85,22,2014,No Holiday,0,0,60.8,1
10443,2052,2,BURGER,9/25/12,12.49,18,2012,No Holiday,0,0,69.8,1
10451,2052,2,BURGER,9/25/13,10.12,24,2013,No Holiday,0,0,64.4,1
10459,2052,2,BURGER,9/25/14,12.85,22,2014,No Holiday,0,0,62.6,1
10467,2052,2,BURGER,9/26/12,12.49,20,2012,No Holiday,0,0,69.8,1
10475,2052,2,BURGER,9/26/13,10.12,26,2013,No Holiday,0,0,68.0,1
10483,2052,2,BURGER,9/26/14,12.85,18,2014,No Holiday,0,0,66.2,1
10491,2052,2,BURGER,9/27/12,12.49,18,2012,No Holiday,0,0,69.8,1
10499,2052,2,BURGER,9/27/13,10.12,28,2013,No Holiday,0,0,64.4,1
10515,2052,2,BURGER,9/28/12,12.49,18,2012,No Holiday,0,0,66.2,1
10555,2052,2,BURGER,9/29/14,12.85,20,2014,No Holiday,0,0,64.4,1
10563,2052,2,BURGER,9/3/12,12.49,18,2012,No Holiday,0,0,71.6,1
10571,2052,2,BURGER,9/3/13,10.12,26,2013,No Holiday,0,0,68.0,1
10579,2052,2,BURGER,9/3/14,12.85,22,2014,No Holiday,0,0,71.6,1
10611,2052,2,BURGER,9/30/14,12.85,20,2014,No Holiday,0,0,66.2,1
10619,2052,2,BURGER,9/4/12,12.49,24,2012,No Holiday,0,0,75.2,1
10627,2052,2,BURGER,9/4/13,10.12,24,2013,No Holiday,0,0,68.0,1
10635,2052,2,BURGER,9/4/14,12.85,20,2014,No Holiday,0,0,68.0,1
10651,2052,2,BURGER,9/5/12,12.49,16,2012,No Holiday,0,0,77.0,1
10659,2052,2,BURGER,9/5/13,10.12,30,2013,No Holiday,0,0,69.8,1
10667,2052,2,BURGER,9/5/14,12.85,16,2014,No Holiday,0,0,69.8,1
10683,2052,2,BURGER,9/6/12,12.49,22,2012,No Holiday,0,0,75.2,1
10691,2052,2,BURGER,9/6/13,10.12,22,2013,No Holiday,0,0,68.0,1
10715,2052,2,BURGER,9/7/12,12.49,24,2012,No Holiday,0,0,71.6,1
10739,2052,2,BURGER,9/7/15,11.5,20,2015,No Holiday,0,0,77.0,1
10763,2052,2,BURGER,9/8/14,12.85,20,2014,No Holiday,0,0,71.6,1
10771,2052,2,BURGER,9/8/15,11.5,26,2015,No Holiday,0,0,73.4,1
10787,2052,2,BURGER,9/9/13,10.12,24,2013,No Holiday,0,0,75.2,1
10795,2052,2,BURGER,9/9/14,12.85,16,2014,No Holiday,0,0,71.6,1
10803,2052,2,BURGER,9/9/15,11.5,18,2015,No Holiday,0,0,71.6,1
